,acousticness,analysis_url,danceability,duration_ms,energy,id,if_liked,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Ona To Ma - Radio Edit,0.14,https://api.spotify.com/v1/audio-analysis/4aqOOxw7fZkRsuz2JeWs9k,0.761,175106,0.898,4aqOOxw7fZkRsuz2JeWs9k,0,0.0,0,0.0655,-3.605,1,0.0957,147.866,4,https://api.spotify.com/v1/tracks/4aqOOxw7fZkRsuz2JeWs9k,audio_features,spotify:track:4aqOOxw7fZkRsuz2JeWs9k,0.893
"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",0.563,https://api.spotify.com/v1/audio-analysis/5FmvaZGd6fulojSToozLRD,0.516,173173,0.745,5FmvaZGd6fulojSToozLRD,0,0.0,2,0.275,-8.352,1,0.0774,186.004,3,https://api.spotify.com/v1/tracks/5FmvaZGd6fulojSToozLRD,audio_features,spotify:track:5FmvaZGd6fulojSToozLRD,0.825
One For Majid - Live,0.662,https://api.spotify.com/v1/audio-analysis/5vze3yFdib2nLOqpmzl5wO,0.546,407587,0.322,5vze3yFdib2nLOqpmzl5wO,0,0.0299,0,0.76,-19.111,1,0.037,96.07,4,https://api.spotify.com/v1/tracks/5vze3yFdib2nLOqpmzl5wO,audio_features,spotify:track:5vze3yFdib2nLOqpmzl5wO,0.488
One Last Goodbye,0.00422,https://api.spotify.com/v1/audio-analysis/2GCYdWrMOuCzTBJmUoLzBj,0.266,323240,0.452,2GCYdWrMOuCzTBJmUoLzBj,0,0.000558,11,0.0814,-8.984,0,0.0346,113.103,3,https://api.spotify.com/v1/tracks/2GCYdWrMOuCzTBJmUoLzBj,audio_features,spotify:track:2GCYdWrMOuCzTBJmUoLzBj,0.0929
One Margarita,0.0969,https://api.spotify.com/v1/audio-analysis/6NhS5LwYbJ6xD7BGvlWRJO,0.641,193427,0.842,6NhS5LwYbJ6xD7BGvlWRJO,0,0.0,9,0.169,-4.872,1,0.0464,89.997,4,https://api.spotify.com/v1/tracks/6NhS5LwYbJ6xD7BGvlWRJO,audio_features,spotify:track:6NhS5LwYbJ6xD7BGvlWRJO,0.738
One Too Many,0.247,https://api.spotify.com/v1/audio-analysis/5NUXE8W12lWcUXgJRCjeEw,0.697,203893,0.535,5NUXE8W12lWcUXgJRCjeEw,0,0.0,4,0.569,-6.504,1,0.068,82.959,4,https://api.spotify.com/v1/tracks/5NUXE8W12lWcUXgJRCjeEw,audio_features,spotify:track:5NUXE8W12lWcUXgJRCjeEw,0.594
Only You Freestyle,0.562,https://api.spotify.com/v1/audio-analysis/4OENnoidV0h8gJV6bhrw7r,0.68,248937,0.826,4OENnoidV0h8gJV6bhrw7r,0,0.0,5,0.254,-2.561,1,0.27,146.95,4,https://api.spotify.com/v1/tracks/4OENnoidV0h8gJV6bhrw7r,audio_features,spotify:track:4OENnoidV0h8gJV6bhrw7r,0.804
Openness,0.00229,https://api.spotify.com/v1/audio-analysis/6H4ur69PVIZJlX60jTntAM,0.454,266466,0.891,6H4ur69PVIZJlX60jTntAM,0,0.0135,2,0.468,-5.101,1,0.0621,169.869,4,https://api.spotify.com/v1/tracks/6H4ur69PVIZJlX60jTntAM,audio_features,spotify:track:6H4ur69PVIZJlX60jTntAM,0.752
Ordinary Man (feat. Elton John),0.0665,https://api.spotify.com/v1/audio-analysis/6eEYGGFfFbtKHCgJM4uh9v,0.428,301730,0.599,6eEYGGFfFbtKHCgJM4uh9v,0,9.86e-06,4,0.137,-2.135,1,0.0286,125.83,4,https://api.spotify.com/v1/tracks/6eEYGGFfFbtKHCgJM4uh9v,audio_features,spotify:track:6eEYGGFfFbtKHCgJM4uh9v,0.134
Out Of This World (feat. KiFi),0.0362,https://api.spotify.com/v1/audio-analysis/5pSfq2Ev7yDGyNKeuqy78F,0.513,210000,0.885,5pSfq2Ev7yDGyNKeuqy78F,0,0.0,2,0.0855,-5.942,1,0.0576,125.86,4,https://api.spotify.com/v1/tracks/5pSfq2Ev7yDGyNKeuqy78F,audio_features,spotify:track:5pSfq2Ev7yDGyNKeuqy78F,0.271
Over The Edge (Pt. II),0.0793,https://api.spotify.com/v1/audio-analysis/0PMX98yoGzPEQ44roUHaNW,0.641,272126,0.758,0PMX98yoGzPEQ44roUHaNW,0,0.591,4,0.265,-7.575,1,0.0331,127.016,4,https://api.spotify.com/v1/tracks/0PMX98yoGzPEQ44roUHaNW,audio_features,spotify:track:0PMX98yoGzPEQ44roUHaNW,0.159
POL Smoke,0.337,https://api.spotify.com/v1/audio-analysis/47LH3UASt6YZLdtfthYPUP,0.728,213560,0.743,47LH3UASt6YZLdtfthYPUP,0,0.0,7,0.224,-6.519,1,0.204,141.952,4,https://api.spotify.com/v1/tracks/47LH3UASt6YZLdtfthYPUP,audio_features,spotify:track:47LH3UASt6YZLdtfthYPUP,0.488
POPSTAR (feat. Drake),0.057,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,0.8,200221,0.56,6EDO9iiTtwNv6waLwa1UUq,0,0.0,5,0.134,-4.818,0,0.261,163.071,4,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,audio_features,spotify:track:6EDO9iiTtwNv6waLwa1UUq,0.45
Pais Nublado,0.827,https://api.spotify.com/v1/audio-analysis/5lvBsLDwmZdpWOTRTl8dZu,0.59,272229,0.353,5lvBsLDwmZdpWOTRTl8dZu,0,0.0031,4,0.415,-13.143,0,0.0411,135.878,4,https://api.spotify.com/v1/tracks/5lvBsLDwmZdpWOTRTl8dZu,audio_features,spotify:track:5lvBsLDwmZdpWOTRTl8dZu,0.357
Pajarillo Negro,0.249,https://api.spotify.com/v1/audio-analysis/09dLppecX1SSw8eFv5jy78,0.519,242493,0.541,09dLppecX1SSw8eFv5jy78,0,0.0,5,0.0952,-6.804,0,0.0355,73.935,4,https://api.spotify.com/v1/tracks/09dLppecX1SSw8eFv5jy78,audio_features,spotify:track:09dLppecX1SSw8eFv5jy78,0.289
Papa Don't Preach,0.311,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,0.807,345280,0.906,6A8OnjnpShshNpcqWtZRjr,0,0.000791,5,0.0248,-8.973,0,0.0371,121.54,4,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,audio_features,spotify:track:6A8OnjnpShshNpcqWtZRjr,0.971
Paranoid,0.0125,https://api.spotify.com/v1/audio-analysis/4l3HOiHTjpLnv5wOuUBJKm,0.627,170223,0.889,4l3HOiHTjpLnv5wOuUBJKm,0,0.1,9,0.115,-3.977,1,0.0369,109.95,4,https://api.spotify.com/v1/tracks/4l3HOiHTjpLnv5wOuUBJKm,audio_features,spotify:track:4l3HOiHTjpLnv5wOuUBJKm,0.382
Patrzysz Tak Niewinnie,0.0599,https://api.spotify.com/v1/audio-analysis/0xlC1tjUqdQ7NCHZEJcaYn,0.819,196061,0.861,0xlC1tjUqdQ7NCHZEJcaYn,0,0.0,0,0.0536,-6.379,1,0.0712,141.962,4,https://api.spotify.com/v1/tracks/0xlC1tjUqdQ7NCHZEJcaYn,audio_features,spotify:track:0xlC1tjUqdQ7NCHZEJcaYn,0.822
Pele,0.00278,https://api.spotify.com/v1/audio-analysis/5YkHGEhvSyEPaRVEaFA6Ly,0.796,791564,0.77,5YkHGEhvSyEPaRVEaFA6Ly,0,0.877,5,0.183,-11.234,0,0.0564,126.014,4,https://api.spotify.com/v1/tracks/5YkHGEhvSyEPaRVEaFA6Ly,audio_features,spotify:track:5YkHGEhvSyEPaRVEaFA6Ly,0.192
People You Follow,0.898,https://api.spotify.com/v1/audio-analysis/3sBg7oSZF8VFm1BnP5NAfy,0.549,181159,0.323,3sBg7oSZF8VFm1BnP5NAfy,0,3.38e-05,2,0.115,-8.784,1,0.0383,113.373,4,https://api.spotify.com/v1/tracks/3sBg7oSZF8VFm1BnP5NAfy,audio_features,spotify:track:3sBg7oSZF8VFm1BnP5NAfy,0.274
Perpetual Conduit of Positivity,0.0197,https://api.spotify.com/v1/audio-analysis/5Zx3OUrH7UjnDPkVGlQpnV,0.637,351833,0.843,5Zx3OUrH7UjnDPkVGlQpnV,0,0.00192,5,0.108,-4.955,1,0.075,119.015,4,https://api.spotify.com/v1/tracks/5Zx3OUrH7UjnDPkVGlQpnV,audio_features,spotify:track:5Zx3OUrH7UjnDPkVGlQpnV,0.375
Pewne serce,0.0944,https://api.spotify.com/v1/audio-analysis/4iamPVda1UeBTjylf5sOPM,0.486,204000,0.736,4iamPVda1UeBTjylf5sOPM,0,5.3e-05,11,0.14,-6.83,0,0.0427,165.962,4,https://api.spotify.com/v1/tracks/4iamPVda1UeBTjylf5sOPM,audio_features,spotify:track:4iamPVda1UeBTjylf5sOPM,0.676
"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",0.995,https://api.spotify.com/v1/audio-analysis/5DkgNo6c0NuqGJNpX00ERt,0.288,362573,0.00228,5DkgNo6c0NuqGJNpX00ERt,0,0.898,1,0.172,-42.807,0,0.0405,70.372,3,https://api.spotify.com/v1/tracks/5DkgNo6c0NuqGJNpX00ERt,audio_features,spotify:track:5DkgNo6c0NuqGJNpX00ERt,0.156
Pierwszy kajdan,0.0679,https://api.spotify.com/v1/audio-analysis/2PMq1wv7KzHjFGRmBBOcvp,0.749,240250,0.634,2PMq1wv7KzHjFGRmBBOcvp,0,0.0,2,0.107,-7.338,1,0.244,120.024,4,https://api.spotify.com/v1/tracks/2PMq1wv7KzHjFGRmBBOcvp,audio_features,spotify:track:2PMq1wv7KzHjFGRmBBOcvp,0.0883
Pini di Roma: III. I pini del Gianicolo,0.945,https://api.spotify.com/v1/audio-analysis/6BvpZqi9PykohWoLgaiRgO,0.121,420813,0.108,6BvpZqi9PykohWoLgaiRgO,0,0.85,1,0.15,-23.695,0,0.0385,95.566,3,https://api.spotify.com/v1/tracks/6BvpZqi9PykohWoLgaiRgO,audio_features,spotify:track:6BvpZqi9PykohWoLgaiRgO,0.0377
Pireneje,0.339,https://api.spotify.com/v1/audio-analysis/2rkV6eLI8aPQcIdwBF1Rvd,0.727,215213,0.568,2rkV6eLI8aPQcIdwBF1Rvd,0,6.55e-05,6,0.517,-7.209,1,0.341,139.963,4,https://api.spotify.com/v1/tracks/2rkV6eLI8aPQcIdwBF1Rvd,audio_features,spotify:track:2rkV6eLI8aPQcIdwBF1Rvd,0.3
Piszę to na matmie,0.567,https://api.spotify.com/v1/audio-analysis/0l9XhUIYk2EjT6MHdh4wJU,0.71,257400,0.5,0l9XhUIYk2EjT6MHdh4wJU,0,0.000203,8,0.107,-9.923,1,0.253,100.025,4,https://api.spotify.com/v1/tracks/0l9XhUIYk2EjT6MHdh4wJU,audio_features,spotify:track:0l9XhUIYk2EjT6MHdh4wJU,0.439
Planet Caravan,0.721,https://api.spotify.com/v1/audio-analysis/78YknDXAOrz0E9ves11vnK,0.668,243427,0.317,78YknDXAOrz0E9ves11vnK,0,0.432,1,0.143,-15.705,0,0.0329,85.831,4,https://api.spotify.com/v1/tracks/78YknDXAOrz0E9ves11vnK,audio_features,spotify:track:78YknDXAOrz0E9ves11vnK,0.348
Planet Nine,0.842,https://api.spotify.com/v1/audio-analysis/1aEP47ZI6o0jhynZoFH3yj,0.51,166387,0.354,1aEP47ZI6o0jhynZoFH3yj,0,0.91,9,0.0958,-12.267,0,0.04,116.986,3,https://api.spotify.com/v1/tracks/1aEP47ZI6o0jhynZoFH3yj,audio_features,spotify:track:1aEP47ZI6o0jhynZoFH3yj,0.0376
Plastic Hamburgers,0.0255,https://api.spotify.com/v1/audio-analysis/2bmBc4ovS9p18e1IUYHSE9,0.634,217451,0.779,2bmBc4ovS9p18e1IUYHSE9,0,0.00103,9,0.342,-6.607,1,0.0361,82.003,4,https://api.spotify.com/v1/tracks/2bmBc4ovS9p18e1IUYHSE9,audio_features,spotify:track:2bmBc4ovS9p18e1IUYHSE9,0.562
Play Fight (with Tinashe),0.161,https://api.spotify.com/v1/audio-analysis/1bzHZRL513pHVC9oEwQ0aL,0.733,194541,0.744,1bzHZRL513pHVC9oEwQ0aL,0,0.0,7,0.0389,-3.505,1,0.0309,93.979,4,https://api.spotify.com/v1/tracks/1bzHZRL513pHVC9oEwQ0aL,audio_features,spotify:track:1bzHZRL513pHVC9oEwQ0aL,0.667
Pobite gary,0.0391,https://api.spotify.com/v1/audio-analysis/6uwQ8jQI9QLM92sWri6CVN,0.454,182221,0.753,6uwQ8jQI9QLM92sWri6CVN,0,0.000121,0,0.147,-5.417,1,0.0461,122.934,4,https://api.spotify.com/v1/tracks/6uwQ8jQI9QLM92sWri6CVN,audio_features,spotify:track:6uwQ8jQI9QLM92sWri6CVN,0.519
Pocket (Radio Edit),0.277,https://api.spotify.com/v1/audio-analysis/4QtS7BCHG2jO3ka89o2eed,0.582,227348,0.861,4QtS7BCHG2jO3ka89o2eed,0,0.0,1,0.0558,-6.202,0,0.0642,92.047,4,https://api.spotify.com/v1/tracks/4QtS7BCHG2jO3ka89o2eed,audio_features,spotify:track:4QtS7BCHG2jO3ka89o2eed,0.75
Podzielimy Na Pół - Radio Edit,0.193,https://api.spotify.com/v1/audio-analysis/2QNGF0qUEzM18WZT3uFzhd,0.837,201994,0.849,2QNGF0qUEzM18WZT3uFzhd,0,0.0,1,0.36,-3.081,1,0.166,139.066,4,https://api.spotify.com/v1/tracks/2QNGF0qUEzM18WZT3uFzhd,audio_features,spotify:track:2QNGF0qUEzM18WZT3uFzhd,0.851
Point of View,0.0175,https://api.spotify.com/v1/audio-analysis/7xvRzWO7VuKSiQM1BWkEcs,0.317,248707,0.924,7xvRzWO7VuKSiQM1BWkEcs,0,0.000148,1,0.345,-3.369,0,0.0497,202.18,4,https://api.spotify.com/v1/tracks/7xvRzWO7VuKSiQM1BWkEcs,audio_features,spotify:track:7xvRzWO7VuKSiQM1BWkEcs,0.701
Pojednanie,0.0672,https://api.spotify.com/v1/audio-analysis/6ri7iKJb5Hk7sRVTAlE1mr,0.67,240280,0.848,6ri7iKJb5Hk7sRVTAlE1mr,0,0.000213,6,0.123,-5.742,0,0.0376,128.0,4,https://api.spotify.com/v1/tracks/6ri7iKJb5Hk7sRVTAlE1mr,audio_features,spotify:track:6ri7iKJb5Hk7sRVTAlE1mr,0.347
Polaroid,0.000688,https://api.spotify.com/v1/audio-analysis/0qOrLJBeP52NTMnNzawvLo,0.366,197390,0.864,0qOrLJBeP52NTMnNzawvLo,0,0.0418,7,0.368,-4.142,1,0.0634,135.118,4,https://api.spotify.com/v1/tracks/0qOrLJBeP52NTMnNzawvLo,audio_features,spotify:track:0qOrLJBeP52NTMnNzawvLo,0.416
Ponderosa Sun Club,0.000202,https://api.spotify.com/v1/audio-analysis/3TuF6yaPkWGGURs1EuI4HO,0.249,236869,0.979,3TuF6yaPkWGGURs1EuI4HO,0,0.0174,4,0.343,-4.063,1,0.0975,159.907,4,https://api.spotify.com/v1/tracks/3TuF6yaPkWGGURs1EuI4HO,audio_features,spotify:track:3TuF6yaPkWGGURs1EuI4HO,0.247
Prisoner of Your Eyes,0.21,https://api.spotify.com/v1/audio-analysis/2VLwPKY2gaBxGxwgmwRDUf,0.353,430827,0.664,2VLwPKY2gaBxGxwgmwRDUf,0,0.0,11,0.266,-7.436,0,0.0403,123.236,4,https://api.spotify.com/v1/tracks/2VLwPKY2gaBxGxwgmwRDUf,audio_features,spotify:track:2VLwPKY2gaBxGxwgmwRDUf,0.207
Promises,0.00236,https://api.spotify.com/v1/audio-analysis/0kAocIIQ0FP9NIKASAjVH5,0.371,268707,0.696,0kAocIIQ0FP9NIKASAjVH5,0,3.12e-06,7,0.0857,-5.516,0,0.0294,75.723,4,https://api.spotify.com/v1/tracks/0kAocIIQ0FP9NIKASAjVH5,audio_features,spotify:track:0kAocIIQ0FP9NIKASAjVH5,0.209
Przegub,0.0138,https://api.spotify.com/v1/audio-analysis/2Zo9XLtQNR6TS57L0P207Z,0.548,264279,0.66,2Zo9XLtQNR6TS57L0P207Z,0,0.194,7,0.303,-8.497,1,0.032,133.988,4,https://api.spotify.com/v1/tracks/2Zo9XLtQNR6TS57L0P207Z,audio_features,spotify:track:2Zo9XLtQNR6TS57L0P207Z,0.172
Pump Up The Jam,0.0147,https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK,0.885,320307,0.844,21qnJAMtzC6S5SESuqQLEK,0,4.49e-06,10,0.0494,-9.225,0,0.0733,124.602,4,https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK,audio_features,spotify:track:21qnJAMtzC6S5SESuqQLEK,0.715
Pura Flor,0.875,https://api.spotify.com/v1/audio-analysis/4BWHCYLHCD62RQPxzX0HO1,0.713,237613,0.218,4BWHCYLHCD62RQPxzX0HO1,0,0.00679,6,0.111,-14.27,0,0.0324,104.031,4,https://api.spotify.com/v1/tracks/4BWHCYLHCD62RQPxzX0HO1,audio_features,spotify:track:4BWHCYLHCD62RQPxzX0HO1,0.279
Pure Grinding,0.0774,https://api.spotify.com/v1/audio-analysis/3uiQ8zYvOqOO9uBfhXdiKB,0.71,171960,0.754,3uiQ8zYvOqOO9uBfhXdiKB,0,6.44e-06,2,0.105,-3.427,1,0.0552,104.019,4,https://api.spotify.com/v1/tracks/3uiQ8zYvOqOO9uBfhXdiKB,audio_features,spotify:track:3uiQ8zYvOqOO9uBfhXdiKB,0.324
Purge,0.16,https://api.spotify.com/v1/audio-analysis/16AWPFcIfmbrYvl4hjOVHD,0.744,433218,0.593,16AWPFcIfmbrYvl4hjOVHD,0,0.888,11,0.0616,-11.791,1,0.0466,125.996,4,https://api.spotify.com/v1/tracks/16AWPFcIfmbrYvl4hjOVHD,audio_features,spotify:track:16AWPFcIfmbrYvl4hjOVHD,0.0694
Pushin' On,0.00999,https://api.spotify.com/v1/audio-analysis/3nPUw7RAT82QX2Yg1awMuM,0.695,199560,0.937,3nPUw7RAT82QX2Yg1awMuM,0,0.234,6,0.136,-3.642,0,0.0733,104.721,4,https://api.spotify.com/v1/tracks/3nPUw7RAT82QX2Yg1awMuM,audio_features,spotify:track:3nPUw7RAT82QX2Yg1awMuM,0.884
Pussy Motherfuckerz - D-Fence Extended Remix,0.0746,https://api.spotify.com/v1/audio-analysis/3HpUvxTaBTLfFNCwPz6AgT,0.688,193050,0.997,3HpUvxTaBTLfFNCwPz6AgT,0,0.0,8,0.0706,-0.595,0,0.238,99.993,4,https://api.spotify.com/v1/tracks/3HpUvxTaBTLfFNCwPz6AgT,audio_features,spotify:track:3HpUvxTaBTLfFNCwPz6AgT,0.173
Płynne Szczęście,0.0269,https://api.spotify.com/v1/audio-analysis/4juoXAzr8Pzdt3agRZjgha,0.546,287320,0.632,4juoXAzr8Pzdt3agRZjgha,0,0.000714,5,0.122,-6.947,1,0.034,129.975,4,https://api.spotify.com/v1/tracks/4juoXAzr8Pzdt3agRZjgha,audio_features,spotify:track:4juoXAzr8Pzdt3agRZjgha,0.151
Questar,0.658,https://api.spotify.com/v1/audio-analysis/1ChYuSIoOFDVY6fHSXF6zS,0.468,550493,0.391,1ChYuSIoOFDVY6fHSXF6zS,0,0.0617,2,0.111,-13.196,0,0.0269,142.413,4,https://api.spotify.com/v1/tracks/1ChYuSIoOFDVY6fHSXF6zS,audio_features,spotify:track:1ChYuSIoOFDVY6fHSXF6zS,0.342
Quick Trick,0.765,https://api.spotify.com/v1/audio-analysis/2EW1mFJaikQh0vxOoB7uGp,0.611,283740,0.291,2EW1mFJaikQh0vxOoB7uGp,0,0.000133,2,0.0571,-18.392,1,0.0647,83.443,4,https://api.spotify.com/v1/tracks/2EW1mFJaikQh0vxOoB7uGp,audio_features,spotify:track:2EW1mFJaikQh0vxOoB7uGp,0.534
ROCKSTAR (feat. Roddy Ricch),0.247,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,0.746,181733,0.69,7ytR5pFWmSjzHJIeQkgog4,0,0.0,11,0.101,-7.956,1,0.164,89.977,4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.497
Radio Ga Ga - Remastered 2011,0.183,https://api.spotify.com/v1/audio-analysis/1nQRg9q9uwALGzouOX5OyQ,0.744,348227,0.502,1nQRg9q9uwALGzouOX5OyQ,0,0.000228,5,0.189,-7.719,1,0.0359,112.344,4,https://api.spotify.com/v1/tracks/1nQRg9q9uwALGzouOX5OyQ,audio_features,spotify:track:1nQRg9q9uwALGzouOX5OyQ,0.66
Rain On Me (with Ariana Grande),0.021,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,0.672,182200,0.855,24ySl2hOPGCDcxBxFIqWBu,0,0.0,9,0.323,-3.764,1,0.0397,123.056,4,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,audio_features,spotify:track:24ySl2hOPGCDcxBxFIqWBu,0.646
Raise Your Fist,0.00856,https://api.spotify.com/v1/audio-analysis/4sU80kMeqWITCfagbcO0vo,0.465,442133,0.865,4sU80kMeqWITCfagbcO0vo,0,0.147,11,0.445,-8.297,0,0.136,159.413,4,https://api.spotify.com/v1/tracks/4sU80kMeqWITCfagbcO0vo,audio_features,spotify:track:4sU80kMeqWITCfagbcO0vo,0.0843
Ramię W Ramię,0.0378,https://api.spotify.com/v1/audio-analysis/4Fnh4Deeu4u51hclhtc0Jn,0.648,199760,0.722,4Fnh4Deeu4u51hclhtc0Jn,0,0.0,1,0.0432,-4.546,0,0.211,103.901,4,https://api.spotify.com/v1/tracks/4Fnh4Deeu4u51hclhtc0Jn,audio_features,spotify:track:4Fnh4Deeu4u51hclhtc0Jn,0.766
Raver Dome,0.00311,https://api.spotify.com/v1/audio-analysis/7vYow7Q0WrBi3SxSxUDDl8,0.692,219492,0.932,7vYow7Q0WrBi3SxSxUDDl8,0,0.209,5,0.0979,-2.305,0,0.0423,128.037,4,https://api.spotify.com/v1/tracks/7vYow7Q0WrBi3SxSxUDDl8,audio_features,spotify:track:7vYow7Q0WrBi3SxSxUDDl8,0.188
Rebel Yell,0.000753,https://api.spotify.com/v1/audio-analysis/4TIJ7zSBNejpoIPaWpWRKc,0.53,288533,0.864,4TIJ7zSBNejpoIPaWpWRKc,0,0.000459,4,0.354,-4.948,0,0.061,166.312,4,https://api.spotify.com/v1/tracks/4TIJ7zSBNejpoIPaWpWRKc,audio_features,spotify:track:4TIJ7zSBNejpoIPaWpWRKc,0.484
Red Star Falling,0.0912,https://api.spotify.com/v1/audio-analysis/5iHH2lrLlPKjuHmR31I6R2,0.418,375947,0.843,5iHH2lrLlPKjuHmR31I6R2,0,8.01e-06,3,0.0943,-5.188,0,0.0491,128.008,4,https://api.spotify.com/v1/tracks/5iHH2lrLlPKjuHmR31I6R2,audio_features,spotify:track:5iHH2lrLlPKjuHmR31I6R2,0.33
Relación,0.125,https://api.spotify.com/v1/audio-analysis/3ZG8N7aWw2meb6UrI5ZmnZ,0.805,184255,0.562,3ZG8N7aWw2meb6UrI5ZmnZ,0,4.96e-06,7,0.148,-3.117,0,0.105,172.094,4,https://api.spotify.com/v1/tracks/3ZG8N7aWw2meb6UrI5ZmnZ,audio_features,spotify:track:3ZG8N7aWw2meb6UrI5ZmnZ,0.767
Relación - Remix,0.0337,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,0.793,247308,0.771,35UUpTmrcFXNIVIN26ujXl,0,1.51e-06,5,0.284,-3.417,1,0.0959,171.943,4,https://api.spotify.com/v1/tracks/35UUpTmrcFXNIVIN26ujXl,audio_features,spotify:track:35UUpTmrcFXNIVIN26ujXl,0.835
Relax,0.326,https://api.spotify.com/v1/audio-analysis/2K22nUTdyr48JDwI5t906t,0.676,236800,0.695,2K22nUTdyr48JDwI5t906t,0,1.09e-05,11,0.0462,-13.395,0,0.0392,114.93,4,https://api.spotify.com/v1/tracks/2K22nUTdyr48JDwI5t906t,audio_features,spotify:track:2K22nUTdyr48JDwI5t906t,0.691
Remedy,0.124,https://api.spotify.com/v1/audio-analysis/6sH7LTzonbkNleLPvk1Yie,0.607,178789,0.705,6sH7LTzonbkNleLPvk1Yie,0,0.000239,11,0.109,-7.25,0,0.0504,120.986,4,https://api.spotify.com/v1/tracks/6sH7LTzonbkNleLPvk1Yie,audio_features,spotify:track:6sH7LTzonbkNleLPvk1Yie,0.167
Resin,0.895,https://api.spotify.com/v1/audio-analysis/6AmrRS8slCMxGUZePjV6dH,0.259,203940,0.373,6AmrRS8slCMxGUZePjV6dH,0,0.181,1,0.118,-12.925,0,0.0275,83.295,4,https://api.spotify.com/v1/tracks/6AmrRS8slCMxGUZePjV6dH,audio_features,spotify:track:6AmrRS8slCMxGUZePjV6dH,0.196
Restart,0.319,https://api.spotify.com/v1/audio-analysis/5uFFA1KyAntOLo0WYmzNFF,0.867,152903,0.908,5uFFA1KyAntOLo0WYmzNFF,0,4.73e-05,11,0.0682,-4.993,0,0.103,123.924,4,https://api.spotify.com/v1/tracks/5uFFA1KyAntOLo0WYmzNFF,audio_features,spotify:track:5uFFA1KyAntOLo0WYmzNFF,0.785
Return to Serenity,0.234,https://api.spotify.com/v1/audio-analysis/5awljpWNO5TpXCyjpvCBbs,0.294,390800,0.613,5awljpWNO5TpXCyjpvCBbs,0,0.000498,1,0.139,-10.527,1,0.0374,112.767,3,https://api.spotify.com/v1/tracks/5awljpWNO5TpXCyjpvCBbs,audio_features,spotify:track:5awljpWNO5TpXCyjpvCBbs,0.231
Reżyseria: Kubrick,0.454,https://api.spotify.com/v1/audio-analysis/1V0h7CzbB9AT8LZRzOCdTI,0.674,211813,0.504,1V0h7CzbB9AT8LZRzOCdTI,0,0.0,1,0.308,-5.457,0,0.387,181.625,4,https://api.spotify.com/v1/tracks/1V0h7CzbB9AT8LZRzOCdTI,audio_features,spotify:track:1V0h7CzbB9AT8LZRzOCdTI,0.32
Riders of Retaliation - Official Dominator Anthem 2015 Radio Edit,0.00878,https://api.spotify.com/v1/audio-analysis/7uY9gL64DdFGeWFPmina1Q,0.273,285257,0.994,7uY9gL64DdFGeWFPmina1Q,0,0.00321,3,0.679,-3.626,1,0.499,174.159,4,https://api.spotify.com/v1/tracks/7uY9gL64DdFGeWFPmina1Q,audio_features,spotify:track:7uY9gL64DdFGeWFPmina1Q,0.0388
Rile 'Em Up,0.0309,https://api.spotify.com/v1/audio-analysis/4mvVLWbe50QZg4QJhzBztu,0.812,207071,0.893,4mvVLWbe50QZg4QJhzBztu,0,0.196,3,0.0907,-6.043,0,0.0814,119.995,4,https://api.spotify.com/v1/tracks/4mvVLWbe50QZg4QJhzBztu,audio_features,spotify:track:4mvVLWbe50QZg4QJhzBztu,0.939
Riot,0.0158,https://api.spotify.com/v1/audio-analysis/0tAXV5rJfrMcqTOPNzv9og,0.599,302423,0.906,0tAXV5rJfrMcqTOPNzv9og,0,2.47e-05,11,0.108,-5.133,0,0.0641,120.024,4,https://api.spotify.com/v1/tracks/0tAXV5rJfrMcqTOPNzv9og,audio_features,spotify:track:0tAXV5rJfrMcqTOPNzv9og,0.712
Rocznik 92,0.0138,https://api.spotify.com/v1/audio-analysis/5fgZBO61CXCepmveq7DqMg,0.648,201629,0.595,5fgZBO61CXCepmveq7DqMg,0,2.05e-06,6,0.0847,-6.117,0,0.0309,113.978,4,https://api.spotify.com/v1/tracks/5fgZBO61CXCepmveq7DqMg,audio_features,spotify:track:5fgZBO61CXCepmveq7DqMg,0.416
